,01 Agriculture,02 Aquaculture,03 Forestry and Logging,"04 Fishing, Hunting and Trapping","05 Agriculture, Forestry and Fishing Support Services",06 Coal Mining,07 Oil and Gas Extraction,08 Metal Ore Mining,09 Non-Metallic Mineral Mining and Quarrying,10 Exploration and Other Mining Support Services,11Food Product Manufacturing,12Beverage and Tobacco Product Manufacturing,"13Textile, Leather, Clothing and Footwear Manufacturing",14Wood Product Manufacturing,"15Pulp, Paper and Converted Paper Product Manufacturing",16Printing (including the Reproduction of Recorded Media),17Petroleum and Coal Product Manufacturing,18 Basic Chemical and Chemical Product Manufacturing,19Polymer Product and Rubber Product Manufacturing,20Non-Metallic Mineral Product Manufacturing,21Primary Metal and Metal Product Manufacturing,22Fabricated Metal Product Manufacturing,23Transport Equipment Manufacturing,24Machinery and Equipment Manufacturing,25Furniture and Other Manufacturing,26Electricity Supply,27Gas Supply,"28Water Supply, Sewerage and Drainage Services","29Waste Collection, Treatment and Disposal Services",30 Building Construction,31 Heavy and Civil Engineering Construction,32 Construction Services,"
33 Basic Material Wholesaling",34 Machinery and Equipment Wholesaling,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,"36 Grocery, Liquor and Tobacco Product Wholesaling",37 Other Goods Wholesaling,38 Commission-Based Wholesaling,39Motor Vehicle and Motor Vehicle Parts Retailing,40 Fuel Retailing,41 Food Retailing,42 Other Store-Based Retailing,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,44 Accommodation,45 Food and Beverage Services,46 Road Transport,47 Rail Transport,48 Water Transport,49 Air and Space Transport,50 Other Transport,51 Postal and Courier Pick-up and Delivery Services,52 Transport Support Services,53 Warehousing and Storage Services,54 Publishing and Broadcasting,55 Motion Picture and Sound Recording Activities,56 Broadcasting (except Internet),58 Telecommunications Services,"59 Internet Service Providers, Web Search Portals and Data Processing Services",60 Library and Other Information Services,62 Finance,63 Insurance and Superannuation Funds,64 Auxiliary Finance and Insurance Services,66 Rental and Hiring Services (except Real Estate),67 Property Operators and Real Estate Services,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",70 Computer System Design and Related Services,72 Administrative Services,"73 Building Cleaning, Pest Control and Other Support Services",75 Public Administration,76 Defence,"77 Public Order, Safety and Regulatory Services",80 Preschool and School Education,81 Tertiary Education,"82 Adult, Community and Other Education",84 Hospitals,85 Medical and Other Health Care Services,86 Residential Care Services,87 Social Assistance Services,89 Heritage Activities,90 Creative and Performing Arts Activities,91 Sports and Recreation Activities,92 Gambling Activities,94 Repair and Maintenance,95 Personal and other services (include activities for own use)
,0.013645669,-0.000456359,-0.001775686,0.00346435,0.006611576,0.004072385,-0.003784603,0.005392737,0.000466296,-0.001845728,0.0083466,0.002201732,0.008305726,0.003235176,0.00142283,0.001634233,-0.00046473,0.010273618,0.003521564,0.003059701,0.004970067,0.010208365,0.005314829,0.005140844,0.015773541,0.005717416,0.002181564,0.002175556,0.007795023,0.024064838,0.010786094,0.057736228,0.013055707,0.005719708,0.002186898,-0.000759209,0.006501902,0.001541739,0.017570253,-0.002699501,0.030087147,0.069802542,-0.000898897,0.006056314,0.065444662,0.011119624,0.001096397,-0.000289368,0.005308546,0.001592921,0.00136279,0.012475945,0.002848491,0.002858801,-0.00056304,0.00940712,-0.001327665,-0.000643476,0.004308661,0.010885513,0.004987488,0.009126806,0.003421615,0.0064405,0.065334239,0.012494013,0.030581991,0.016784535,0.011304167,0.000786691,0.013972887,0.017628339,-0.001944083,0.00479588,0.020276065,0.02964161,0.015593268,0.03059898,0.005246183,0.00637028,0.012528834,0.007176664,0.022872386,0.015654834
,0.013788165,-0.000466745,-0.00178535,0.003486863,0.006695147,0.004077141,-0.003837586,0.005369257,0.00047004,-0.001863821,0.008306052,0.002214037,0.008404344,0.003261259,0.001427123,0.001694011,-0.000493077,0.010408861,0.003544118,0.003053471,0.004961575,0.010341137,0.005398548,0.005173578,0.015971112,0.00569165,0.002210472,0.002116798,0.007832475,0.024158404,0.010858873,0.058028459,0.013178969,0.00577154,0.002224534,-0.000780076,0.006534674,0.001548526,0.017762888,-0.002708815,0.030449086,0.070331073,-0.000940782,0.006144511,0.065800938,0.011144719,0.001102299,-0.000285047,0.00534223,0.001603983,0.001358725,0.012600115,0.002861059,0.002900788,-0.00056568,0.009473221,-0.001353498,-0.000639583,0.004334896,0.010913179,0.004989011,0.009197859,0.003405306,0.006442444,0.065767555,0.012543344,0.030808836,0.016883989,0.011134278,0.000800683,0.014099579,0.017478753,-0.001992993,0.004795703,0.020321363,0.029713206,0.015685618,0.030783163,0.005254661,0.006418054,0.012592561,0.007260894,0.023095854,0.01576217
,0.013878682,-0.000472204,-0.001792945,0.003499907,0.006749681,0.004079561,-0.003873573,0.005350331,0.00046812,-0.001876389,0.008284072,0.002226168,0.008477804,0.003276861,0.001427904,0.001735661,-0.000514845,0.010504793,0.003558638,0.003050408,0.004953686,0.010427482,0.005452272,0.005193129,0.016092496,0.005676224,0.002230324,0.002070913,0.007847513,0.024219042,0.010912535,0.058223131,0.013260771,0.00580838,0.002245819,-0.000793235,0.006561637,0.001555,0.017884148,-0.002708297,0.030724341,0.070712981,-0.000964414,0.006203418,0.066070453,0.01117726,0.001107197,-0.000285526,0.005372617,0.001609624,0.001367253,0.012695249,0.002862877,0.00293002,-0.000567498,0.009511321,-0.001375001,-0.000637053,0.004349721,0.010944453,0.004996559,0.009250332,0.003389228,0.00644058,0.066052898,0.012578582,0.030962882,0.016958316,0.011024923,0.000810768,0.014195689,0.017379849,-0.00202845,0.004779532,0.020348194,0.029767154,0.015751015,0.030908826,0.005261536,0.006454388,0.012641871,0.007312006,0.023246639,0.015833886
,0.013942396,-0.000475625,-0.001798364,0.003508516,0.006784674,0.004079857,-0.00389815,0.005337035,0.000466518,-0.001885478,0.008276393,0.002233287,0.008528789,0.003287368,0.001431273,0.001766874,-0.000531141,0.01057068,0.003569163,0.003047127,0.004948581,0.010481891,0.005490687,0.005203247,0.016174851,0.005666109,0.002242401,0.002043901,0.007851161,0.024254726,0.01095152,0.058357187,0.013317434,0.005832273,0.002258867,-0.000801487,0.006580138,0.001560513,0.017959209,-0.002704681,0.030935854,0.070973099,-0.000977524,0.006245536,0.066267578,0.011202464,0.001112662,-0.000287606,0.005396806,0.00161077,0.001381493,0.012767934,0.002862568,0.002952186,-0.000567218,0.009537065,-0.001388067,-0.000636034,0.004359203,0.010975807,0.005003723,0.009281959,0.00337945,0.006437084,0.066249647,0.012604928,0.031067528,0.017019114,0.010954252,0.000815045,0.014269313,0.017317569,-0.002053649,0.004763108,0.020366928,0.029808315,0.015787348,0.030997288,0.005266519,0.006478398,0.012677006,0.007344375,0.023352457,0.015882167
,0.013992574,-0.000478341,-0.001801833,0.003514111,0.006806403,0.004079642,-0.003914081,0.005328179,0.00046729,-0.001891923,0.008276088,0.002235725,0.008562484,0.003296368,0.001437155,0.001788342,-0.000542473,0.010613756,0.003577141,0.003044374,0.004945208,0.010515668,0.005518298,0.005209268,0.016232641,0.00565788,0.002249445,0.002031454,0.0078516,0.024274796,0.010978963,0.058448814,0.013356137,0.005845727,0.002266685,-0.000806671,0.006592494,0.001564938,0.018002733,-0.002701935,0.031089496,0.071144802,-0.000985578,0.006276325,0.066401056,0.011216697,0.001118354,-0.000289324,0.005412307,0.001609815,0.001394731,0.012821294,0.00286327,0.00296853,-0.000564714,0.009556705,-0.001394397,-0.000635438,0.004366309,0.011001728,0.005008532,0.009298834,0.003374309,0.006435363,0.066387304,0.012624433,0.031137135,0.0170695,0.010907085,0.000816204,0.014322421,0.017281105,-0.002072273,0.004752856,0.0203827,0.02983837,0.01580322,0.031059262,0.005270624,0.006492711,0.012699866,0.007364872,0.023427451,0.015913977
,0.014033292,-0.000480647,-0.001803718,0.003518218,0.006820538,0.004079882,-0.003924578,0.005321889,0.000469841,-0.001896337,0.008278831,0.002235468,0.008584643,0.003304571,0.001443102,0.001802826,-0.000550345,0.010642247,0.003583804,0.003042502,0.00494357,0.010538712,0.005537489,0.005215417,0.016275294,0.005651021,0.002253898,0.002026146,0.007852784,0.024287858,0.010997608,0.058513852,0.013382801,0.005853696,0.002271543,-0.000810634,0.006600741,0.001568484,0.018029414,-0.002701443,0.031196165,0.071260418,-0.000991575,0.006300124,0.066489195,0.01122323,0.001122888,-0.00029012,0.005420444,0.00160856,0.001404813,0.012858456,0.002865142,0.002979652,-0.000562079,0.009572944,-0.001397173,-0.000634658,0.004372525,0.011020753,0.005011553,0.009307913,0.003372206,0.006436354,0.066487707,0.012639036,0.031184876,0.017110613,0.010872753,0.000815793,0.014357781,0.017258956,-0.002084889,0.004748547,0.020395888,0.029860208,0.015810583,0.031103077,0.005274117,0.006500958,0.012715186,0.007379128,0.023480735,0.015936152
,0.014061188,-0.000482871,-0.001804846,0.003521899,0.006830742,0.004080217,-0.003931686,0.005318579,0.000472663,-0.001899589,0.008279994,0.002234456,0.008598695,0.003310922,0.001447745,0.001812499,-0.00055492,0.01066123,0.003588535,0.003041558,0.00494287,0.010555693,0.005550715,0.005219769,0.016308069,0.005645621,0.002256741,0.002024685,0.007856486,0.024298653,0.011009562,0.058562379,0.013402427,0.005858602,0.002276461,-0.000814475,0.006606338,0.001570571,0.018049969,-0.002702585,0.031263522,0.071335794,-0.000997021,0.006317083,0.06654727,0.011224883,0.00112605,-0.000289807,0.005424256,0.001607886,0.001408884,0.012882529,0.002868111,0.002987133,-0.000560354,0.009586315,-0.001400205,-0.000634067,0.004377907,0.011031524,0.005012105,0.009312338,0.003371487,0.006437705,0.066560366,0.012649815,0.0312187,0.017136811,0.010847365,0.000815028,0.01437941,0.017244552,-0.002093589,0.004749504,0.02040694,0.029875932,0.015814932,0.031135007,0.005276863,0.006505519,0.012725258,0.007391271,0.023518444,0.015952412
,0.014080096,-0.000484574,-0.001805568,0.003524838,0.006838458,0.004080788,-0.003936752,0.005316218,0.000474709,-0.001901954,0.008279323,0.002233804,0.008608464,0.003315573,0.001450196,0.001818739,-0.000557747,0.010674458,0.003591854,0.003041337,0.004942417,0.010568876,0.005559112,0.005223681,0.016331445,0.005641932,0.002259073,0.002022705,0.007860807,0.024307931,0.011017556,0.05859786,0.013416437,0.005862293,0.002280485,-0.000817679,0.00661072,0.001571808,0.018066467,-0.002704666,0.03130471,0.071389935,-0.001001619,0.006328548,0.066587206,0.011225612,0.001127676,-0.000289177,0.005426212,0.001608026,0.001409751,0.012897678,0.002870513,0.002991917,-0.000559793,0.009596164,-0.00140341,-0.000633548,0.004382112,0.011037065,0.005012022,0.009316268,0.003370707,0.006439382,0.066611786,0.01265725,0.031243204,0.017152925,0.010827819,0.000814629,0.014392119,0.017233666,-0.002099867,0.004751461,0.020415131,0.029886736,0.015820045,0.031157532,0.005278988,0.006508805,0.012732892,0.007400823,0.023544597,0.015964303
,0.014091464,-0.000485663,-0.001806104,0.003527076,0.006844272,0.004081221,-0.003940477,0.005314471,0.000475664,-0.001903625,0.008277728,0.002233722,0.008615352,0.003318365,0.001450974,0.001823084,-0.000559613,0.010683834,0.003594029,0.003041261,0.004942078,0.010578664,0.005564402,0.00522653,0.016347193,0.005639914,0.002260946,0.002019942,0.007864238,0.024315204,0.011022928,0.05862263,0.013426181,0.005865388,0.002283585,-0.000820027,0.006613899,0.001572472,0.018079764,-0.002706597,0.031329979,0.071428561,-0.001004974,0.006335709,0.066615557,0.01122666,0.001128216,-0.000288676,0.005427921,0.001608585,0.001409439,0.012906989,0.002871911,0.002995025,-0.000560083,0.009602576,-0.001406322,-0.000633271,0.004384958,0.011039926,0.005011898,0.009319965,0.003369872,0.006440502,0.066646319,0.012661938,0.031260588,0.017161782,0.010813793,0.00081449,0.014399672,0.017224985,-0.002104122,0.004752566,0.020420268,0.029893653,0.015825539,0.031172732,0.005280306,0.006511472,0.012738738,0.00740787,0.023562042,0.015972756
,0.014098286,-0.000486324,-0.001806605,0.003528633,0.00684863,0.004081379,-0.003943278,0.005313199,0.000475857,-0.001904863,0.00827582,0.002234027,0.008620474,0.003319859,0.001451081,0.001826293,-0.000560934,0.010690708,0.003595345,0.003041097,0.004941625,0.010585642,0.005568186,0.005228054,0.01635773,0.005638824,0.00226239,0.002017157,0.007866398,0.024320285,0.011026906,0.058639708,0.013433148,0.005867813,0.002285903,-0.000821556,0.006616229,0.001572792,0.01809008,-0.00270785,0.031347433,0.071456669,-0.001007224,0.006340051,0.066636703,0.011228018,0.001128379,-0.000288407,0.005429845,0.001609188,0.00140896,0.012913334,0.002872531,0.002997407,-0.00056051,0.009606542,-0.001408651,-0.000633227,0.004386691,0.011041701,0.005011807,0.009323244,0.003368947,0.006440845,0.066669415,0.012664896,0.031273078,0.017166521,0.010804027,0.000814578,0.014405244,0.017217961,-0.002107505,0.004752672,0.020423466,0.029897977,0.015830143,0.031183197,0.005281064,0.006513753,0.01274308,0.007412817,0.023574176,0.015978645
,0.014103315,-0.000486601,-0.001806971,0.00352953,0.006851602,0.00408144,-0.003945297,0.005311974,0.000475756,-0.001905653,0.00827474,0.002234388,0.00862427,0.0033207,0.001451009,0.001828712,-0.000562123,0.01069564,0.003596316,0.003040779,0.004941256,0.010590281,0.0055709,0.005229236,0.016364351,0.005638282,0.002263466,0.002014609,0.007867166,0.02432322,0.011029875,0.058650457,0.013437625,0.005869693,0.002287065,-0.000822302,0.006617731,0.001573092,0.018096859,-0.002708511,0.031360904,0.07147708,-0.00100844,0.006343012,0.066651716,0.011229477,0.00112839,-0.000288424,0.005431638,0.001609622,0.001409411,0.012917856,0.002872539,0.002999146,-0.000560814,0.009608821,-0.00140978,-0.000633236,0.004387661,0.01104352,0.005012086,0.009326022,0.003368243,0.006441013,0.066684688,0.012666678,0.031281595,0.01717046,0.010797559,0.000814695,0.014409648,0.017212636,-0.002109855,0.004751774,0.020425144,0.029900494,0.01583351,0.031189791,0.005281435,0.006515616,0.012746201,0.007415654,0.023582336,0.015982531
,0.014107037,-0.000486751,-0.001807243,0.003530049,0.006853568,0.004081382,-0.003946695,0.005311114,0.000475669,-0.001906164,0.008274323,0.002234632,0.008626925,0.003321193,0.001451158,0.001830552,-0.000563057,0.010699123,0.003597002,0.003040392,0.004940984,0.010593239,0.005573089,0.005229884,0.016368892,0.005637847,0.002264148,0.002013025,0.007867287,0.024324764,0.011032032,0.058657424,0.013440658,0.00587095,0.002287708,-0.000822684,0.006618621,0.001573342,0.018101145,-0.002708655,0.031371752,0.071490878,-0.001009091,0.006345218,0.066662141,0.011230541,0.001128507,-0.000288523,0.005433068,0.001609808,0.001410197,0.012921322,0.00287246,0.003000497,-0.000560866,0.009610296,-0.001410218,-0.000633273,0.004388221,0.011045218,0.005012373,0.009327832,0.003367826,0.006440964,0.066695124,0.012667902,0.031287359,0.017173711,0.010793461,0.000814765,0.014413375,0.017208904,-0.002111494,0.004750846,0.020426151,0.029902108,0.015835356,0.031194234,0.005281616,0.006516914,0.012748178,0.00741735,0.02358808,0.015985104
,0.014109985,-0.000486867,-0.001807418,0.003530328,0.006854788,0.004081326,-0.003947589,0.005310551,0.000475716,-0.001906486,0.008274299,0.002234726,0.008628692,0.003321603,0.001451474,0.001831788,-0.00056372,0.010701438,0.003597495,0.003040089,0.004940808,0.010595099,0.005574731,0.005230319,0.016372041,0.005637389,0.002264557,0.002012253,0.007867258,0.024325556,0.011033517,0.058661969,0.013442673,0.005871677,0.002288043,-0.000822908,0.006619171,0.001573556,0.018103591,-0.002708596,0.031379903,0.071499864,-0.001009481,0.006346929,0.066668885,0.011231146,0.001128708,-0.000288602,0.005433944,0.00160983,0.001410958,0.0129239,0.002872455,0.003001458,-0.00056074,0.009611371,-0.001410305,-0.000633269,0.004388597,0.011046566,0.005012593,0.009328883,0.003367612,0.006440944,0.066702346,0.012668829,0.031291146,0.017176456,0.010790817,0.000814798,0.014416255,0.017206524,-0.002112622,0.004750271,0.020426907,0.029903251,0.015836157,0.031197261,0.005281763,0.00651771,0.012749353,0.007418364,0.02359208,0.015986774
,0.0141123,-0.000486969,-0.001807508,0.003530513,0.006855565,0.004081319,-0.003948165,0.005310172,0.000475859,-0.001906682,0.008274469,0.002234716,0.008629847,0.003321987,0.001451797,0.001832606,-0.00056418,0.010702982,0.003597881,0.003039903,0.004940744,0.010596371,0.00557587,0.005230745,0.016374334,0.005636966,0.00226481,0.002011906,0.007867291,0.024326105,0.011034483,0.058665145,0.013444027,0.005872129,0.002288231,-0.000823092,0.006619515,0.001573743,0.018105044,-0.00270854,0.031385686,0.071505811,-0.001009773,0.0063483,0.06667319,0.011231442,0.001128895,-0.000288638,0.005434369,0.001609789,0.001411557,0.012925727,0.002872535,0.003002068,-0.000560606,0.009612224,-0.001410277,-0.000633219,0.004388905,0.011047543,0.005012754,0.009329472,0.003367549,0.006441026,0.066707588,0.012669548,0.03129368,0.01717871,0.010788983,0.000814787,0.014418232,0.017205047,-0.002113273,0.004750029,0.020427483,0.029904161,0.015836535,0.031199385,0.005281897,0.006518164,0.012750093,0.007419059,0.023594855,0.015987934
,0.01411383,-0.000487087,-0.001807572,0.003530666,0.006856103,0.004081322,-0.003948538,0.005310002,0.000476009,-0.001906834,0.008274483,0.002234684,0.008630599,0.003322305,0.001452062,0.001833095,-0.000564421,0.010704004,0.003598111,0.003039838,0.004940694,0.010597289,0.005576644,0.005230984,0.016376043,0.00563659,0.00226497,0.002011814,0.007867489,0.024326617,0.011035111,0.058667589,0.013445056,0.005872372,0.002288471,-0.000823293,0.006619807,0.001573852,0.018106102,-0.002708517,0.031389391,0.071509726,-0.001010061,0.006349237,0.066676073,0.01123155,0.00112906,-0.000288614,0.005434549,0.00160975,0.001411758,0.012926993,0.00287269,0.003002474,-0.0005605,0.009612908,-0.001410386,-0.000633167,0.004389155,0.011048049,0.00501278,0.009329783,0.003367495,0.006441083,0.066711339,0.01267012,0.031295447,0.017180083,0.010787637,0.000814785,0.01441953,0.017204126,-0.002113752,0.004750105,0.020428016,0.029904921,0.015836729,0.031201033,0.005282036,0.006518414,0.012750569,0.007419674,0.023596844,0.015988758
,0.01411485,-0.00048718,-0.001807613,0.003530796,0.006856499,0.00408135,-0.0039488,0.005309886,0.000476115,-0.00190695,0.008274403,0.002234667,0.008631125,0.003322556,0.001452199,0.001833392,-0.000564562,0.010704702,0.003598263,0.003039841,0.004940659,0.010597991,0.005577111,0.005231187,0.01637724,0.005636333,0.002265097,0.002011702,0.007867722,0.024327102,0.01103553,0.05866942,0.013445795,0.005872552,0.002288679,-0.000823462,0.006620052,0.001573922,0.018106932,-0.002708566,0.031391647,0.071512584,-0.001010311,0.006349847,0.066678095,0.011231627,0.001129154,-0.000288578,0.005434629,0.001609745,0.001411782,0.012927817,0.00287282,0.003002721,-0.000560463,0.009613402,-0.001410547,-0.000633118,0.00438935,0.011048298,0.005012776,0.009330032,0.003367437,0.006441157,0.066714006,0.012670523,0.031296709,0.017180921,0.0107866,0.000814791,0.014420287,0.017203505,-0.002114077,0.004750228,0.020428424,0.029905503,0.015836976,0.03120223,0.005282152,0.006518586,0.012750948,0.007420171,0.023598221,0.015989362
,0.014115448,-0.000487241,-0.001807645,0.003530903,0.006856797,0.004081374,-0.003948993,0.005309804,0.000476161,-0.001907036,0.008274282,0.002234674,0.008631496,0.003322713,0.001452244,0.001833599,-0.000564651,0.010705194,0.003598358,0.003039857,0.00494063,0.010598504,0.005577395,0.005231319,0.016378045,0.005636195,0.002265196,0.002011554,0.007867906,0.024327503,0.011035813,0.058670723,0.013446315,0.005872705,0.002288848,-0.000823584,0.006620233,0.001573959,0.01810761,-0.002708634,0.03139302,0.071514649,-0.001010495,0.006350208,0.066679569,0.011231709,0.001129193,-0.000288553,0.005434709,0.001609764,0.00141174,0.01292834,0.002872899,0.003002882,-0.000560476,0.009613719,-0.00141071,-0.00063309,0.004389483,0.011048424,0.005012764,0.009330242,0.003367381,0.006441198,0.06671581,0.012670775,0.031297602,0.017181365,0.01078586,0.000814802,0.014420724,0.017203059,-0.002114294,0.004750298,0.020428687,0.029905902,0.015837246,0.031203057,0.005282224,0.006518723,0.012751246,0.007420546,0.023599148,0.015989793
,0.014115805,-0.000487279,-0.001807675,0.00353098,0.006857022,0.004081383,-0.003949138,0.005309745,0.000476167,-0.001907104,0.008274152,0.002234697,0.008631774,0.003322802,0.001452252,0.001833751,-0.000564712,0.010705552,0.003598413,0.003039865,0.004940594,0.010598865,0.005577593,0.005231378,0.016378582,0.005636123,0.002265272,0.002011408,0.00786802,0.024327786,0.01103603,0.05867163,0.01344669,0.005872824,0.002288977,-0.000823661,0.00662037,0.001573976,0.01810814,-0.002708686,0.031393954,0.071516175,-0.001010619,0.006350415,0.066680698,0.011231795,0.001129212,-0.00028854,0.005434809,0.00160979,0.001411693,0.012928703,0.002872935,0.003003008,-0.000560492,0.009613915,-0.001410847,-0.000633081,0.004389565,0.011048506,0.005012752,0.009330418,0.00336732,0.006441203,0.066717025,0.012670933,0.031298249,0.017181593,0.010785344,0.000814818,0.014421032,0.017202718,-0.00211448,0.004750308,0.020428863,0.029906157,0.015837475,0.031203635,0.005282267,0.006518843,0.012751472,0.007420811,0.023599802,0.015990096
,0.014116059,-0.000487293,-0.001807694,0.003531031,0.006857178,0.004081388,-0.003949244,0.005309683,0.00047616,-0.001907146,0.008274099,0.002234718,0.008631972,0.003322849,0.001452246,0.001833881,-0.000564775,0.010705811,0.003598463,0.003039854,0.004940574,0.010599104,0.005577731,0.005231434,0.01637893,0.0056361,0.002265327,0.002011273,0.007868057,0.024327956,0.011036183,0.058672197,0.013446924,0.005872929,0.002289039,-0.000823698,0.006620445,0.001573994,0.0181085,-0.002708721,0.031394664,0.07151726,-0.001010683,0.006350564,0.066681495,0.011231873,0.001129213,-0.000288544,0.005434905,0.001609811,0.001411715,0.012928948,0.002872937,0.003003096,-0.00056051,0.009614028,-0.001410911,-0.00063308,0.004389615,0.01104861,0.005012764,0.009330555,0.003367288,0.006441207,0.066717842,0.012671021,0.031298691,0.017181798,0.010785016,0.000814826,0.014421244,0.017202468,-0.002114586,0.004750254,0.020428946,0.029906302,0.015837655,0.031203988,0.005282283,0.006518939,0.012751634,0.007420965,0.02360023,0.015990306
,0.014116244,-0.000487301,-0.001807708,0.003531062,0.006857282,0.004081386,-0.003949318,0.00530964,0.000476154,-0.001907173,0.008274087,0.002234732,0.008632109,0.003322875,0.001452254,0.001833984,-0.000564826,0.010705995,0.003598501,0.003039834,0.004940561,0.010599257,0.005577844,0.005231465,0.016379173,0.005636084,0.00226536,0.002011192,0.007868061,0.024328046,0.011036293,0.058672563,0.013447082,0.005873,0.002289074,-0.000823717,0.006620486,0.001574007,0.018108731,-0.002708732,0.031395234,0.071517982,-0.001010715,0.00635068,0.066682051,0.011231926,0.001129219,-0.00028855,0.005434984,0.001609821,0.001411759,0.012929132,0.002872933,0.003003166,-0.000560514,0.009614105,-0.001410936,-0.000633084,0.004389647,0.011048709,0.005012779,0.00933064,0.003367271,0.006441202,0.066718402,0.012671082,0.031298994,0.017181968,0.010784812,0.000814828,0.014421423,0.017202291,-0.002114662,0.004750198,0.020428996,0.029906391,0.015837757,0.031204222,0.005282288,0.006519006,0.012751737,0.007421057,0.02360053,0.015990446
