"","01 Agriculture","02 Aquaculture","03 Forestry and Logging","04 Fishing, Hunting and Trapping","05 Agriculture, Forestry and Fishing Support Services","06 Coal Mining","07 Oil and Gas Extraction","08 Metal Ore Mining","09 Non-Metallic Mineral Mining and Quarrying","10 Exploration and Other Mining Support Services","11Food Product Manufacturing","12Beverage and Tobacco Product Manufacturing","13Textile, Leather, Clothing and Footwear Manufacturing","14Wood Product Manufacturing","15Pulp, Paper and Converted Paper Product Manufacturing","16Printing (including the Reproduction of Recorded Media)","17Petroleum and Coal Product Manufacturing","18 Basic Chemical and Chemical Product Manufacturing","19Polymer Product and Rubber Product Manufacturing","20Non-Metallic Mineral Product Manufacturing","21Primary Metal and Metal Product Manufacturing","22Fabricated Metal Product Manufacturing","23Transport Equipment Manufacturing","24Machinery and Equipment Manufacturing","25Furniture and Other Manufacturing","26Electricity Supply","27Gas Supply","28Water Supply, Sewerage and Drainage Services","29Waste Collection, Treatment and Disposal Services","30 Building Construction","31 Heavy and Civil Engineering Construction","32 Construction Services","
33 Basic Material Wholesaling","34 Machinery and Equipment Wholesaling","35 Motor Vehicle and Motor Vehicle Parts Wholesaling","36 Grocery, Liquor and Tobacco Product Wholesaling","37 Other Goods Wholesaling","38 Commission-Based Wholesaling","39Motor Vehicle and Motor Vehicle Parts Retailing","40 Fuel Retailing","41 Food Retailing","42 Other Store-Based Retailing","43 Non-Store Retailing and Retail Commission Based Buying and/or Selling","44 Accommodation","45 Food and Beverage Services","46 Road Transport","47 Rail Transport","48 Water Transport","49 Air and Space Transport","50 Other Transport","51 Postal and Courier Pick-up and Delivery Services","52 Transport Support Services","53 Warehousing and Storage Services","54 Publishing and Broadcasting","55 Motion Picture and Sound Recording Activities","56 Broadcasting (except Internet)","58 Telecommunications Services","59 Internet Service Providers, Web Search Portals and Data Processing Services","60 Library and Other Information Services","62 Finance","63 Insurance and Superannuation Funds","64 Auxiliary Finance and Insurance Services","66 Rental and Hiring Services (except Real Estate)","67 Property Operators and Real Estate Services","69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)","70 Computer System Design and Related Services","72 Administrative Services","73 Building Cleaning, Pest Control and Other Support Services","75 Public Administration","76 Defence","77 Public Order, Safety and Regulatory Services","80 Preschool and School Education","81 Tertiary Education","82 Adult, Community and Other Education","84 Hospitals","85 Medical and Other Health Care Services","86 Residential Care Services","87 Social Assistance Services","89 Heritage Activities","90 Creative and Performing Arts Activities","91 Sports and Recreation Activities","92 Gambling Activities","94 Repair and Maintenance","95 Personal and other services (include activities for own use)"
"",-0.171274896020881,-0.200208365715567,-0.197428748211634,-0.193471946807605,-0.192637979468241,-0.195780104939455,-0.203464418155186,-0.203587461155837,-0.195018709998891,-0.190567545921856,-0.214958203339997,-0.211205447697002,-0.182020357694692,-0.202874488504004,-0.185521629432098,-0.194125491932796,-0.202311663916319,-0.18493893206134,-0.197191986118334,-0.200846959553475,-0.204615126802847,-0.188588572832595,-0.188214783737966,-0.187420538142822,-0.17560107874134,-0.200488106525188,-0.193989543796424,-0.198179677367452,-0.19914239503574,-0.16556803898376,-0.183451112772671,-0.137273419843238,-0.191373309091062,-0.201521555860786,-0.200597974744063,-0.187160004069912,-0.208650315280595,-0.198356255612948,-0.185646172530684,-0.196587036606012,-0.145421577715056,-0.12962797430182,-0.206208961801312,-0.197932957286492,-0.166080381081596,-0.191039644844615,-0.193503031838966,-0.198796356540496,-0.200439240082507,-0.1983574226939,-0.192128286567839,-0.176563144616316,-0.198191872306037,-0.19693990259856,-0.199137208027675,-0.191734569963178,-0.208948824362088,-0.197281430786968,-0.195625707925578,-0.152862224197699,-0.183175922245363,-0.158944095012742,-0.206873953043683,-0.165767881877833,-0.135878069573256,-0.193272902029162,-0.169884554801215,-0.181059951855131,-0.204609738529308,-0.176369553606499,-0.156137703702602,-0.228905038559045,-0.197360754655383,-0.212221774847189,-0.162983696129828,-0.163996073952769,-0.190449708088923,-0.150460547339121,-0.186827909727746,-0.189796689130316,-0.196333913756202,-0.195325984657611,-0.173729803898046,-0.195198783105198
"",-0.175473073700452,-0.20423950207022,-0.201840160384805,-0.197546400689395,-0.196827654558203,-0.200626707786057,-0.207786702944671,-0.208298306607796,-0.199535762978721,-0.195173165696941,-0.219313184631112,-0.214746015667924,-0.185208616724933,-0.207852131919249,-0.189814145387067,-0.197588684320899,-0.207681264067507,-0.187595736017804,-0.201024271098298,-0.205003136765251,-0.20838750785981,-0.192789692882072,-0.191622296826124,-0.192644994287232,-0.177961606203108,-0.206345122072987,-0.198062206304206,-0.203055364887392,-0.203739681328343,-0.168830976044554,-0.188305437141568,-0.145077741022391,-0.195735582174294,-0.205151492389955,-0.204555854177385,-0.191059909691826,-0.214093060076609,-0.202899176632629,-0.188512449548871,-0.201002323527094,-0.151578342350783,-0.134420837366048,-0.210907949698464,-0.204376819674945,-0.172265987424254,-0.193760304851888,-0.196547326158889,-0.203781404605197,-0.204706185324977,-0.203521592430961,-0.197038387519663,-0.181821486795459,-0.202829763198559,-0.201165587335476,-0.20279763152545,-0.197964814270983,-0.21512041748337,-0.201129384949608,-0.199969054671428,-0.152670915069082,-0.18807060559298,-0.161449084702872,-0.212163545696516,-0.169597068585521,-0.13845055002367,-0.195844057405251,-0.173351711385309,-0.184093924356829,-0.207507768660267,-0.178846575713135,-0.16125944079978,-0.236694036277968,-0.196588209453833,-0.216625436123066,-0.168246801726428,-0.166998805651179,-0.201480739597031,-0.157251813870238,-0.191850996771504,-0.194017843158648,-0.201231682426529,-0.19848414948929,-0.182397364039507,-0.200888485397494
"",-0.177760811894648,-0.205762228909087,-0.203813444863516,-0.19901736828415,-0.199332743259552,-0.202649356056856,-0.209976971404032,-0.210872896813621,-0.201570989312024,-0.197201989524818,-0.218847402713946,-0.216711458676306,-0.185888338856753,-0.210441230673724,-0.19071708783632,-0.198677402113821,-0.210483353546307,-0.18860471666028,-0.20275537073997,-0.206681554501969,-0.208016254648535,-0.194871916364466,-0.19419295145543,-0.195785754223469,-0.179335329463992,-0.20956852626324,-0.199822822043468,-0.206311098027897,-0.206593368300698,-0.170016306879251,-0.190467467180039,-0.151334426901894,-0.199913196435796,-0.205805394859462,-0.205733814438145,-0.193263827399536,-0.2165714041849,-0.20452327812771,-0.188719676464487,-0.201536543735736,-0.154607174507186,-0.139539906240988,-0.212991032436895,-0.206841816223732,-0.176865754706511,-0.19470041792742,-0.197899316414527,-0.206329870715477,-0.20656086604347,-0.205645050233052,-0.198237120696832,-0.18461921409969,-0.205011632449258,-0.20309251296318,-0.204327661486086,-0.201517297131939,-0.219302220201694,-0.202693753225963,-0.201961493327323,-0.150900651919805,-0.191371957709156,-0.163272724691592,-0.214991726341576,-0.171171762998914,-0.139215904614525,-0.195542078579329,-0.17603693244602,-0.184297073111763,-0.209227772763272,-0.179566347062154,-0.16443233339252,-0.240837996394781,-0.194193520031154,-0.219193113930072,-0.171310322974163,-0.167774043010741,-0.207933306830608,-0.164379349697341,-0.194565661472175,-0.196151157345729,-0.202505387482918,-0.199923744191195,-0.188419956302212,-0.203186841657236
"",-0.175276820000014,-0.20509815493369,-0.203710101267483,-0.198680411617642,-0.199464304573614,-0.203141254021908,-0.209476443441755,-0.211215139670375,-0.20112999212032,-0.196864109456001,-0.216071363721743,-0.216002639420805,-0.1848460010954,-0.210479811715024,-0.190611516393762,-0.197210874291933,-0.210937271479466,-0.187540297256278,-0.20180316839785,-0.206716091733769,-0.205647612366979,-0.194375556687721,-0.194527818548483,-0.195349410448803,-0.179686724127773,-0.210093287162225,-0.199303058826565,-0.206724339871165,-0.206785151362095,-0.169337930183256,-0.190746459870148,-0.155364673266163,-0.202440799945447,-0.204451346729874,-0.205240208529692,-0.193225291741973,-0.2162670767991,-0.204125946535639,-0.188880111294597,-0.200462041436067,-0.155985156149609,-0.140696534725786,-0.212621000167546,-0.207999540691636,-0.178120886242372,-0.193668797169387,-0.197421737696184,-0.206781482995952,-0.20610485281727,-0.205797672549152,-0.196326589848704,-0.185926865133532,-0.205543272370563,-0.203085288319968,-0.203901802084911,-0.202091334943272,-0.220278174376335,-0.201956725816246,-0.201418817981864,-0.147962635391651,-0.192222706937326,-0.163962925014924,-0.21566696478945,-0.17076077465137,-0.138090674553843,-0.194302549484367,-0.175018072497851,-0.180973992506091,-0.209544436830256,-0.179059464786123,-0.165556255639883,-0.24235756921452,-0.190904664459283,-0.21938257382406,-0.173095912605936,-0.165714916234239,-0.21098355565867,-0.169471417302799,-0.194575716439605,-0.196530333077781,-0.201518335375728,-0.199241121414813,-0.189133947088671,-0.204074944718336
"",-0.169448019927966,-0.202491710782642,-0.201632015101334,-0.196754248198168,-0.197795769211517,-0.201516601625962,-0.206964930828696,-0.209548962039599,-0.198495066050257,-0.195145998192391,-0.211206433799228,-0.213541081974571,-0.182379523484243,-0.20766028081439,-0.188787698644567,-0.194073015440039,-0.20885853289062,-0.184756899896993,-0.199486325208077,-0.203812624713297,-0.201943597754049,-0.192680444363089,-0.192542644359066,-0.192941878954135,-0.178916911922455,-0.208300343178024,-0.196795624455098,-0.204868551257898,-0.204915619094062,-0.1676586606203,-0.188898437622342,-0.156778524160908,-0.201286371599591,-0.201902820655267,-0.20297413161747,-0.192019203607604,-0.212767954385067,-0.201754260429799,-0.186089361066908,-0.196955471516656,-0.155521107477044,-0.137617122845886,-0.209910585635175,-0.206048555277827,-0.177424379928531,-0.189900461352064,-0.194994737970136,-0.205158346034499,-0.203835923843868,-0.203697228734225,-0.192100398399388,-0.184081792251067,-0.203736163250972,-0.200838313030258,-0.201710074811631,-0.200762049218918,-0.218240630294922,-0.199232839970399,-0.199129379953678,-0.146238024576612,-0.191403010644865,-0.162618733539938,-0.214122097092989,-0.167832083572534,-0.135111872697397,-0.191453753171429,-0.172438329372959,-0.175458986784732,-0.209348687770031,-0.177388585692848,-0.165686857448358,-0.240570278957545,-0.185613352892515,-0.217721322957205,-0.169956754104397,-0.16221381113556,-0.212949723578013,-0.17213547269006,-0.191852928044503,-0.194292312032671,-0.198140468686226,-0.197527755232628,-0.188406276974679,-0.202745984315558
"",-0.1601264053833,-0.199021820483636,-0.1983054802889,-0.193264216231168,-0.194872040873142,-0.19881032775375,-0.203182416926845,-0.206434568564564,-0.194352650471295,-0.192229997111645,-0.206951199453643,-0.209866917838428,-0.178606718945952,-0.202630238351025,-0.185097729543619,-0.190399548635857,-0.205082647309733,-0.182033498334959,-0.196264780444324,-0.199825454255976,-0.197474647083288,-0.190088291646036,-0.189403253468498,-0.189874253252496,-0.177022837970394,-0.205702369665248,-0.192896363220641,-0.201360713717033,-0.201348521039483,-0.164193895773419,-0.185174721028283,-0.15561964298541,-0.198629331362552,-0.198003918774662,-0.198566865195009,-0.189328309745514,-0.207595027073034,-0.19819128864189,-0.18380771360222,-0.192412220926688,-0.152762919873295,-0.131970195102431,-0.205849670786924,-0.20339516592316,-0.174963255703473,-0.186165191334948,-0.191485936293861,-0.201943140774746,-0.200718764654167,-0.199760411826317,-0.186512212799092,-0.18035106828491,-0.200380479962606,-0.196393626932624,-0.198263426260725,-0.196991351629877,-0.214572699370191,-0.195278039631653,-0.195946945690628,-0.14290131946047,-0.18905878205484,-0.159722136506234,-0.21092486092848,-0.164609980065942,-0.12974032404644,-0.187340910638752,-0.168063314416959,-0.17032231651303,-0.206637340420379,-0.1744254942349,-0.164254214700466,-0.238055241293041,-0.181574474562871,-0.214247240532837,-0.166357101223464,-0.157865529487577,-0.211392359551122,-0.172668697196132,-0.187584848355643,-0.190843378009848,-0.193096427823682,-0.194803961522156,-0.182922843178868,-0.198570313598244
"",-0.151114051280215,-0.195353112270553,-0.195008140663147,-0.189639413382297,-0.1913985932471,-0.195996039635575,-0.198786205531989,-0.202553833078307,-0.189848010061467,-0.189206293245427,-0.20458180655049,-0.205496100536157,-0.174697287134337,-0.19734507988636,-0.181334972160047,-0.187610705355502,-0.20068924766527,-0.178269089284293,-0.19232848727929,-0.195285370419345,-0.193749572592123,-0.187165640064212,-0.18496165024168,-0.18658272979602,-0.174036735755853,-0.202329501653205,-0.188625962170819,-0.196902932297719,-0.196765438160604,-0.159731748747323,-0.181121146960904,-0.15401844962044,-0.194553923309632,-0.193924758575991,-0.194353933104989,-0.186513662073415,-0.202293553807115,-0.194672769242718,-0.180426269581201,-0.188991091478566,-0.151842827373594,-0.124456074041919,-0.201010207649163,-0.200844039404314,-0.17161264991372,-0.18252201410781,-0.18773921443612,-0.198155453338774,-0.197548167914058,-0.195720040983068,-0.182260800826904,-0.176249006978753,-0.196657047491518,-0.191146960424191,-0.194543829443438,-0.193185834213452,-0.209227279219107,-0.191256604973893,-0.192169779379557,-0.13968051268505,-0.186158291411554,-0.156763668016187,-0.206964300597223,-0.161741475972295,-0.124327162857989,-0.183459598897355,-0.161612526899409,-0.16646565688702,-0.202199025194197,-0.171413675627655,-0.163024010475934,-0.235492003603007,-0.177013248360691,-0.209908091543162,-0.162008131388142,-0.153732611187572,-0.209485048797918,-0.170628771678478,-0.183067110674994,-0.186849254409733,-0.18874089466048,-0.191144271004004,-0.176608751023637,-0.194999716775226
"",-0.145137030262735,-0.191517368786611,-0.191708844944351,-0.185681341709688,-0.187707528433661,-0.192684396963089,-0.194499224811203,-0.198225491396369,-0.185484512682804,-0.186152192573134,-0.201908785337093,-0.201535778634005,-0.17062432966593,-0.192105583087144,-0.176952652236121,-0.185143887631161,-0.196042448491447,-0.174091362838774,-0.188537840231317,-0.190936396057393,-0.1896248039715,-0.184251325474895,-0.180258270326137,-0.184360033939956,-0.170798300697848,-0.198609066760301,-0.18432293171752,-0.192812446968287,-0.192169068200307,-0.155192487735425,-0.176840733327966,-0.152137011951514,-0.189748362302424,-0.189585802113692,-0.189806552706762,-0.183556589153259,-0.196555284213872,-0.19098175638962,-0.174777550979377,-0.184662013744107,-0.151379685496972,-0.120558274086686,-0.196119699786087,-0.19667441099683,-0.168917140561982,-0.178877594759815,-0.184307880502179,-0.193840589101126,-0.194684037142833,-0.191294516869529,-0.179049732657052,-0.171422189193672,-0.192390633806954,-0.185705118602629,-0.19079891068763,-0.189229229563904,-0.203419697336309,-0.187334292795659,-0.188422694379157,-0.136190763585141,-0.183124029046699,-0.153807235723539,-0.202767622565623,-0.1588539016815,-0.117783326355309,-0.178594525489314,-0.155716447905083,-0.164783342861287,-0.197009912701668,-0.167643542645432,-0.162553881510676,-0.231507834908714,-0.172785848222197,-0.205400958504745,-0.157170678092332,-0.150904948180248,-0.206524656779177,-0.16683132733947,-0.178574664462702,-0.182649149955043,-0.184230106012672,-0.186934677955272,-0.171748881972792,-0.191028016975821
"",-0.141130197239136,-0.187720627654024,-0.188506231961108,-0.181647471770748,-0.184172374477589,-0.18951216187082,-0.19036362227782,-0.194132185102644,-0.181374333710923,-0.182877556761081,-0.199679034167573,-0.197934438183226,-0.167083203505294,-0.188198782144255,-0.172494610986878,-0.182605034309669,-0.191746356142716,-0.169722540535336,-0.18477612013468,-0.187236798651276,-0.184974813953571,-0.180507718310669,-0.175930286762584,-0.182238334283952,-0.167529300482189,-0.194842244724647,-0.180199786327557,-0.188946008509478,-0.18769953901353,-0.150299275064663,-0.172662461510695,-0.150219536386651,-0.186273802355899,-0.18462708931749,-0.185299296759075,-0.180568712690288,-0.19160362555844,-0.187540655523252,-0.170410108652852,-0.180535691656717,-0.150641630756711,-0.119054098014395,-0.19137661200827,-0.193005820810461,-0.165311696201199,-0.17575552050317,-0.181300018921808,-0.189516983694135,-0.191439688275636,-0.187242479243146,-0.176304171727063,-0.167728130308693,-0.188527440676124,-0.180937279951128,-0.187441065584263,-0.185324314975477,-0.19766246368653,-0.183612488369389,-0.184531019643645,-0.13185132590886,-0.179976988426296,-0.151685453263826,-0.198529547937261,-0.15629950830677,-0.112068702180923,-0.174547064559398,-0.149609418632296,-0.165432214035307,-0.191965121127116,-0.163892301178343,-0.161405562067482,-0.226906883264282,-0.169250136454287,-0.201189084334991,-0.155310080166943,-0.148921382792767,-0.199998298585281,-0.162263295852595,-0.174751077947602,-0.178827327701972,-0.180179712048546,-0.182181943797922,-0.166114472679822,-0.187357539762245
"",-0.139277219171512,-0.18370751055928,-0.185212902235366,-0.17798678436638,-0.180556216993425,-0.185958744766796,-0.186347071221612,-0.190168420640368,-0.177499329880476,-0.179655532438229,-0.196830240446183,-0.194524848396711,-0.163862600824755,-0.184907811906954,-0.16873169000576,-0.179812064202821,-0.187654577212569,-0.165024742377337,-0.18108089076316,-0.183902737349126,-0.180336533730869,-0.17587241305205,-0.171366632536338,-0.179329385500146,-0.164172274846151,-0.190442115518825,-0.176379799129974,-0.18523481757276,-0.183755277726024,-0.146129407474423,-0.168864126539055,-0.14854319995638,-0.182979541620596,-0.179906338047973,-0.181606626067504,-0.177767758851458,-0.186979885300943,-0.184215697816758,-0.164994965682161,-0.176481128324137,-0.14968585795385,-0.118643578496844,-0.186566668111224,-0.188812437551011,-0.161353669846491,-0.171449409350993,-0.178563382729332,-0.185349339240617,-0.187608420384605,-0.183745324110393,-0.17334674155846,-0.163965137128578,-0.184822975618679,-0.177107270938415,-0.184577245512492,-0.182304832657493,-0.191836190550543,-0.180087346470697,-0.180486105625197,-0.129264039979684,-0.176862918567259,-0.149826965080871,-0.194227572747572,-0.153215296713315,-0.108410625326782,-0.171332712584013,-0.144428413786445,-0.164812516942119,-0.187701414437601,-0.160584423233902,-0.160808622423275,-0.221444665654579,-0.165252207457706,-0.197667380003616,-0.153421883423762,-0.14831141252703,-0.193344331988446,-0.157204281715717,-0.17123340656215,-0.175089906709045,-0.175998002700998,-0.177570950555679,-0.162656683521331,-0.184164655696456
"",-0.137644083290071,-0.179844829038177,-0.181728260402196,-0.174560067446475,-0.177016759856799,-0.1822438419755,-0.182739425475863,-0.186775730245601,-0.17387325294206,-0.176585262606598,-0.193096435289063,-0.191470855500329,-0.160955375581421,-0.181617782588662,-0.165392584196389,-0.176349705697978,-0.184066484804163,-0.161444600959795,-0.17801935905354,-0.180971452585751,-0.175646505744788,-0.171173448904172,-0.167803791360076,-0.176256807936386,-0.161270442313793,-0.186625201292993,-0.172973435203144,-0.181897759411816,-0.180547897713847,-0.142841823311176,-0.165278209711252,-0.146202763157526,-0.179731370589851,-0.175743859188008,-0.177906713478209,-0.17469244968022,-0.182581133578101,-0.181007731152829,-0.160662412764837,-0.172053156268552,-0.146417436554009,-0.118912853201394,-0.182323682245443,-0.184609668683474,-0.157491302279741,-0.167307610314168,-0.175740827773646,-0.181560818531266,-0.183596659758757,-0.18037536284522,-0.170064864497286,-0.160018794696473,-0.18142215752872,-0.173724115375863,-0.182100448088415,-0.179030984190949,-0.186637702279469,-0.176771381313253,-0.177038347580047,-0.127125121638288,-0.173550182445463,-0.147948238047286,-0.190141006166019,-0.149972216457185,-0.105120725629326,-0.168434189584216,-0.141009325384467,-0.163400312318041,-0.184651924150566,-0.15743119502415,-0.159357793835968,-0.215128065636788,-0.16315584594625,-0.194962208137081,-0.152733927824741,-0.148052721763313,-0.186095297792783,-0.152426923350871,-0.168042445547627,-0.171698754305721,-0.171466333908506,-0.174017325253011,-0.159508820530863,-0.180422402024109
"",-0.13525663444943,-0.176470086678157,-0.178338042267484,-0.171745659046845,-0.173864722893929,-0.178680763484688,-0.179432964591076,-0.183996650684548,-0.170528794179941,-0.173571077682977,-0.190209039631782,-0.188359971421946,-0.158518204269162,-0.178483714291907,-0.162681123000889,-0.173231174700696,-0.181123655582599,-0.158770156033113,-0.175309994424571,-0.177884647015882,-0.17202017129572,-0.166669585649162,-0.164675783310725,-0.172780459508024,-0.158206977614661,-0.183480006146675,-0.169979292258603,-0.178473832467167,-0.177645459894627,-0.140082785098745,-0.161969419698663,-0.143621862988951,-0.176766241260891,-0.172449213763112,-0.174769525230886,-0.17176353738703,-0.179180705641723,-0.178166987853081,-0.158421016580986,-0.168624407484566,-0.142412066577525,-0.116330134500542,-0.17868835848838,-0.181540353584802,-0.153323640726249,-0.163622377424889,-0.172654208342868,-0.178460197037466,-0.179439709837956,-0.177558545447295,-0.16671863261322,-0.156751681533946,-0.1786165732452,-0.170752570604342,-0.179729218475235,-0.176151390504083,-0.182140173577008,-0.173918605442643,-0.173884992428336,-0.125799585541248,-0.170363213407893,-0.145984020853966,-0.186252796103782,-0.147127269257155,-0.103683070249052,-0.166711127866113,-0.138001566133396,-0.16010262247678,-0.182315105266609,-0.155114854146922,-0.15659180792827,-0.209633407715402,-0.161937033839695,-0.19283878541765,-0.15297656362139,-0.147313713676559,-0.179369791819146,-0.148708393933363,-0.165495272722223,-0.168599983101187,-0.167860292878126,-0.1714358925484,-0.155612930249481,-0.177101631848748
"",-0.133327260401142,-0.173719184865924,-0.175392579039786,-0.169584656122944,-0.170853896129231,-0.175145065983774,-0.176571192671647,-0.181297616508876,-0.167703804439057,-0.171024087955601,-0.187552216992227,-0.185246906099019,-0.155994813829654,-0.174841982094442,-0.160590805381189,-0.170802069234731,-0.178593497326179,-0.156863093723473,-0.173011707173928,-0.174870447522052,-0.169826443705011,-0.163028001076432,-0.162214929915642,-0.169286758454085,-0.155297576862925,-0.180865785994566,-0.167527208226175,-0.175359617820838,-0.175095239906556,-0.138098468229685,-0.159124934413533,-0.141178921634089,-0.173063867901172,-0.170397932504104,-0.17222913969173,-0.168916759008365,-0.176292593613071,-0.175659087841379,-0.155927706006894,-0.165726658540934,-0.138453826851359,-0.112375345796958,-0.175728473153732,-0.178606598565239,-0.15069358716188,-0.160714339018491,-0.169660983104162,-0.17590772380191,-0.176243279306111,-0.174998385046832,-0.164209461987602,-0.153232106164382,-0.175870799118613,-0.168196633260825,-0.177322518376589,-0.173526385614534,-0.178262875809849,-0.171529185105763,-0.171314353723432,-0.12546289101285,-0.16751994145146,-0.143700624589347,-0.182872219309101,-0.144799216455496,-0.102696745091042,-0.164844520962828,-0.136001513951164,-0.155454640415298,-0.180227141096367,-0.152937802866313,-0.153270920986499,-0.205104020119795,-0.161592365238775,-0.191069733139592,-0.152102460846099,-0.14621136046735,-0.175245382974728,-0.145589476722064,-0.163285508233991,-0.166007645057141,-0.164938000898965,-0.169597408369975,-0.152824929174719,-0.174212539211087
"",-0.132002104703674,-0.171931209564931,-0.173191461657531,-0.167955723809744,-0.168586476413007,-0.172347334791727,-0.174466163652559,-0.179066280012085,-0.16569181595883,-0.168867145383772,-0.18575466266698,-0.182690339601548,-0.153935305411158,-0.171867062798935,-0.158936709216369,-0.169016771495075,-0.176806230325371,-0.155666211935462,-0.171399210784168,-0.17221725982858,-0.168637368351054,-0.16056971407294,-0.161046967165344,-0.1668103252628,-0.153139750765763,-0.179371347269898,-0.165734354495995,-0.172922723408881,-0.17301995967225,-0.136546694352998,-0.156845028224965,-0.138760664490946,-0.16981496564075,-0.16896752952467,-0.17007382114667,-0.166574995941678,-0.174417747272053,-0.173757816702257,-0.154873571970406,-0.163496135293844,-0.135069289611584,-0.108297256950399,-0.173927185925977,-0.176357496766779,-0.14920136802037,-0.159457989227861,-0.167063026898125,-0.173898098429696,-0.174182409084195,-0.17292475936256,-0.163223438073863,-0.150877393738362,-0.1736723577984,-0.166234640343179,-0.175086710833225,-0.170860203349687,-0.1760231994578,-0.169772269111547,-0.169390093579338,-0.124826181439399,-0.165141859537968,-0.142033897047946,-0.180605955232687,-0.143364299997043,-0.101128781675744,-0.162993554159659,-0.134718838778091,-0.152400046910549,-0.178563108594966,-0.150917207870999,-0.14908259555967,-0.201728514166159,-0.162278940018994,-0.189630820154415,-0.152079572976768,-0.144010501398354,-0.171607899428279,-0.143214136771222,-0.161712456988148,-0.164129768038749,-0.163463652811632,-0.168282902261805,-0.150460293600305,-0.171987431787993
"",-0.132918809590284,-0.171239745399741,-0.172144417972415,-0.167196590752037,-0.167313400672091,-0.170668378266163,-0.173359454054657,-0.177570307762164,-0.164829537848697,-0.167443598889699,-0.18512100900034,-0.180984481130189,-0.152704563795566,-0.170491247737805,-0.158244868794699,-0.168352322299896,-0.175844798796552,-0.154806462449287,-0.170429099705326,-0.170548394495898,-0.168964847677693,-0.159148747782691,-0.160719148936112,-0.165096391554446,-0.151646213640628,-0.178393493152961,-0.164835328540253,-0.171566530530139,-0.171760692028392,-0.135641138598336,-0.155656787541444,-0.136695836541073,-0.167902908770889,-0.168300682106028,-0.169210248535073,-0.165492794474009,-0.173683659741551,-0.172819272243206,-0.154519298989428,-0.162552447078077,-0.133742133237414,-0.10502031567099,-0.173330847617632,-0.175018081872015,-0.14872144585653,-0.159025334231249,-0.165637260034527,-0.172741172547094,-0.173233362735793,-0.17203151036667,-0.163459988849014,-0.150046683603056,-0.172331255688223,-0.165697690800916,-0.173600155374036,-0.169225502422625,-0.175534662587419,-0.169007518329409,-0.168090150891902,-0.12492301414917,-0.163828110254901,-0.141038268980849,-0.179525968829055,-0.14291463961006,-0.100843062318455,-0.161863715247235,-0.134223991329847,-0.150749226084787,-0.177503190517138,-0.149698372965888,-0.146092426837839,-0.200536830004231,-0.162316654693248,-0.1888129526142,-0.152283768725761,-0.141930934116067,-0.169420992573725,-0.141799189822958,-0.161052112114021,-0.163175117140256,-0.163401075569419,-0.167260247125369,-0.14993689843282,-0.171154985371209
"",-0.135782980925005,-0.171670825680088,-0.172392270964713,-0.167382039109189,-0.167188957750243,-0.170459595705315,-0.173591439102942,-0.177180698299611,-0.165290709982524,-0.167284506126569,-0.185074098843744,-0.180734620943548,-0.152522541650766,-0.17076211884423,-0.158712088846511,-0.168412321059197,-0.175894605001504,-0.154705543126629,-0.170508336805866,-0.170563126814538,-0.170317369624471,-0.159153962044263,-0.161842867480138,-0.16468009227136,-0.151634753803821,-0.178201955450785,-0.16514622644917,-0.171839187502146,-0.172069542094099,-0.135932401765622,-0.155934743275161,-0.135480567694147,-0.167505924658638,-0.168505010604051,-0.169575618300986,-0.165559978034227,-0.17398917382358,-0.17296460640634,-0.154276039271022,-0.162709503633278,-0.133767363394735,-0.104746069943519,-0.173978294175593,-0.174661125982963,-0.149665997882338,-0.159653680056046,-0.165788659790438,-0.172589950456935,-0.17368291126197,-0.172243204713374,-0.165205965346723,-0.150316116464071,-0.172127848143372,-0.166552602543705,-0.17339085484461,-0.168646894163483,-0.176568312384374,-0.169262116173403,-0.168038643062315,-0.125632961891554,-0.163565098568541,-0.141074593009835,-0.17991031002148,-0.143402767594569,-0.101144047604818,-0.161286387064193,-0.135628509961631,-0.151399543780882,-0.177851078862187,-0.149342461149783,-0.144785641323862,-0.200913706762834,-0.162440204717606,-0.189026743772372,-0.152777728606644,-0.140540472432802,-0.169011124249991,-0.141087260701219,-0.161287655760911,-0.163427748481741,-0.164040484571491,-0.167000206014555,-0.151683674912723,-0.171502862053103
